SbjNum,Dados_Escola_1,Dados_Escola_3,Dados_Escola_5,Dados_Escola_6,Dados_Escola_8,Dados_Escola_9,Dados_Escola_10,Dados_Escola_11,Dados_Escola_12,P1001,P1002,P1003,P1801,P1802,P1803,P1804,P2701,P2702,P2703,P2704,P2705,P2801,P2802,P2803,P2804,P2901,P2902,P2903,P3001,P3002,P3003,P3004,P3005,P34,Sexo
33140138,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,1,0,0,2,0,0,2,1,3,3,3,3,1,1,1,0,3,0,0,0,2,0,0,0,2,0
32350922,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,0,0,0,0,3,1,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1
32404788,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0
32372466,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,1,0,0,0,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32544438,72,Sul 2,2 - Estadual,35923473,CARAN APPARECIDO GONCALVES PROFESSOR,R GREGORIO ALLEGRI,101,,JARDIM CASABLANCA,0,0,0,0,0,0,0,2,3,3,3,3,1,0,0,0,1,0,0,3,0,0,0,0,3,1
36702140,585,Oeste,4 - Privada,35105302,JOANA D ARC COLEGIO,R MIRAGAIA,158,,BUTANTA,0,0,0,3,3,0,1,3,3,3,3,2,1,0,0,1,2,1,2,1,2,0,0,0,3,1
31962120,52,Leste 2,4 - Privada,35805440,NOVA ESTRELA GUIA COLEGIO,RUA COLONIAL DAS MISSOES,331,,ITAQUERA,1,0,0,2,0,0,0,3,3,2,2,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0
32832074,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,1,0,0,2,0,0,0,2,2,2,2,2,2,0,0,2,2,0,0,1,1,0,0,0,3,0
32878144,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,0,0,2,3,3,3,2,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0
32831740,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,2,2,0,1,0,0,0,0,1,1
32876345,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,1,0,2,0,0,1,2,3,3,3,3,0,0,0,1,3,0,0,0,0,0,0,0,99,0
32878143,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,1,0,0,0,0,0,0,2,3,3,2,3,0,0,0,2,3,0,0,0,0,0,0,0,1,0
32373263,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1
33801011,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,3,0,0,0,3,3,2,3,2,0,3,0,0,1,0,0,0,1,0,0,0,1,1
32881945,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,1,0,0,0,0,0,1,1,3,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0
32410803,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,2,0,0,0,0,3,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
32366317,38,Leste 2,2 - Estadual,35003244,ADHEMAR ANTONIO PRADO PROFESSOR,R FERNANDES TOURINHO,133,,JARDIM VERA CRUZ,1,1,1,3,0,0,2,0,0,0,3,3,3,1,0,3,3,2,3,3,0,1,0,1,2,1
33804411,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,0,0,0,2,0,0,0,3,3,3,3,3,0,2,0,2,2,2,0,0,0,0,0,0,1,0
33659694,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1
33679145,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,2,0,0,1,3,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,1,0
32883361,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,1
32836893,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,0,1,1,0,1,3,3,3,3,3,0
33677914,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,1,0,1,2,1,0,3,0,1,2,3,0,3,0,2,2,3,2,0,0,0,0,0,0,3,0
33679389,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,3,3,3,0,0,0,1,1,0,2,1
33677609,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,0,0,0,0,3,3,2,3,3,3,0,3,1,1,1,0,1,1,0,0,0,3,0
33678412,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,0,0,0,2,0,2,3,2,3,3,0,0,0,2,1,0,0,2,0,0,0,99,0
33678989,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,99,0
32917999,41,Leste 2,2 - Estadual,35900060,EUNICE MARQUES MOURA BASTOS PROFA,R NARCEJA,100,,VILA NOVA CURUCA,0,0,0,0,0,0,0,1,2,2,3,2,0,0,0,0,1,1,0,0,0,0,0,0,3,1
32880523,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,8,0,0,3,0,0,0,0,3,3,3,3,2,0,0,0,1,1,0,0,0,0,0,0,3,1
32880524,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,0,1,0,0,0,0,0,2,2,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1
32833457,70,Sul 2,2 - Estadual,35902287,IRMA CHARLITA,R ADELIA DA SILVA MENDES,700,,PARQUE COCAIA,1,0,0,3,0,0,0,2,3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,99,0
33678084,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,1,0,0,0,2,3,3,2,3,0,1,0,0,0,0,0,1,2,0,0,0,4,0
33678668,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0
32354537,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,1,0,1,1,0,3,3,3,3,1,1,0,3,1,1,0,1,0,0,0,0,1,1
32359185,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,8,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33825876,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33741336,258,Norte,3 - Municipal,35223165,EMEF CELIA REGINA LEKEVICIUS CONSOLIN PROFA,RUA GIUSEPPE MARINO,SN,,PARQUE NOVO MUNDO,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
33827122,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,1,0,0,3,2,0,0,2,1,0,0,1,0,0,0,0,3,0,0,1,1,1,0,0,1,0
33841647,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,0,0,0,2,0,0,1,2,2,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0
33841646,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,3,3,0,0,2,0,0,0,1,0
33830317,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0
33828449,1750,Sul 2,4 - Privada,35107487,HUMBOLDT COLEGIO,RUA ENGENHEIRO ALBERTO KUHZMANN,525,,VILA FRIBURGO,0,0,0,0,0,0,0,2,3,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36437168,1387,Sul 1,4 - Privada,35139580,MARQUES DE MONTE ALEGRE COLEGIO S,R CORIOLANO DURAND,440,,VILA SANTA CATARINA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,1
33664321,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,99,0
36436280,1387,Sul 1,4 - Privada,35139580,MARQUES DE MONTE ALEGRE COLEGIO S,R CORIOLANO DURAND,440,,VILA SANTA CATARINA,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32407676,61,Sul 1,4 - Privada,35162498,RODRIGUES DIAS COLEGIO,RUA JULIO FELIPE GUEDES,23,,JARDIM BOTUCATU,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,99,0
32894590,1738,Sul 2,4 - Privada,35168671,ADVENTISTA COLEGIO DE INTERLAGOS,RUA ANTONIO LE VOCI,363,,CIDADE DUTRA,1,0,0,2,0,0,0,2,3,3,3,3,2,0,0,0,3,0,0,0,0,0,0,0,1,1
32356535,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,1,0,0,2,0,0,0,2,3,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32403340,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,3,2,0,1,2,2,1,3,3,0,3,1,3,3,3,0,3,1,0,0,0,1,1
32847974,3,Centro,4 - Privada,35106926,ADVENTISTA DA LIBERDADE COLEGIO,R TAGUA,64,,LIBERDADE,1,0,0,1,0,0,0,2,3,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,3,0
33664901,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,1,0,8,2,0,0,1,0,1,1,1,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0
32899536,1738,Sul 2,4 - Privada,35168671,ADVENTISTA COLEGIO DE INTERLAGOS,RUA ANTONIO LE VOCI,363,,CIDADE DUTRA,0,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1
32596215,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,1,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,5,1
32597525,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,1,2,1,0,0,2,0,0,0,99,0
32591225,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,0,0,2,0,0,2,3,3,2,3,3,0,1,1,0,2,2,0,0,0,0,0,0,3,1
32590456,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,1,0,0,1,1,0,0,0,3,2,3,0,0,0,0,0,2,0,0,3,1,0,0,0,3,0
32596295,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,1,0,0,0,0,0,0,3,3,3,3,2,1,0,0,3,3,0,2,0,0,0,0,1,1
32596332,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,0,0,0,0,0,0,0,2,3,3,3,2,0,0,0,2,1,0,0,2,0,0,0,1,1
32592716,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,0,0,3,0,0,0,2,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,3,1
32590389,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,0,0,0,2,0,0,0,0,2,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0
32592203,1,Centro,2 - Estadual,35001659,ANCHIETA PADRE,RUA VISCONDE DE ABAETE,154,,BRAS,1,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,3,2,0,0,2,0,0,0,2,0
32575232,43,Leste 2,2 - Estadual,35909075,WILFREDO PINHEIRO PROF,R GALAXIA,321,,CIDADE SATELITE SANTA BARBARA,0,0,1,2,0,0,2,1,3,3,2,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0
32899418,1738,Sul 2,4 - Privada,35168671,ADVENTISTA COLEGIO DE INTERLAGOS,RUA ANTONIO LE VOCI,363,,CIDADE DUTRA,1,8,8,3,0,1,3,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,0,0,1,0
36436281,1387,Sul 1,4 - Privada,35139580,MARQUES DE MONTE ALEGRE COLEGIO S,R CORIOLANO DURAND,440,,VILA SANTA CATARINA,0,0,0,2,0,0,0,3,2,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0
32892286,1738,Sul 2,4 - Privada,35168671,ADVENTISTA COLEGIO DE INTERLAGOS,RUA ANTONIO LE VOCI,363,,CIDADE DUTRA,1,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0
32008249,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,1,0,0,2,0,0,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33430915,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,8,0,0,2,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,1,0,0,0,0,1,1
33560719,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,1,0,0,2,0,0,1,3,1,2,1,2,0,0,0,2,3,2,0,0,1,0,0,0,1,0
36438652,1387,Sul 1,4 - Privada,35139580,MARQUES DE MONTE ALEGRE COLEGIO S,R CORIOLANO DURAND,440,,VILA SANTA CATARINA,1,0,0,0,0,0,0,2,2,3,3,3,0,0,0,0,2,0,0,1,1,0,0,0,1,0
32842252,26,Leste 1,2 - Estadual,35001512,ARMANDO ARAUJO,R JUVENAL PARADA,264,,MOOCA,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32005406,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,1,0,0,2,0,0,0,2,3,2,3,3,0,2,0,0,2,0,0,2,0,0,0,0,3,0
32007808,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,8,8,8,0,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
32007164,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,1,8,8,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
32009208,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,1,0,0,2,0,0,0,3,2,2,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1
33513410,1386,Sul 1,4 - Privada,35107049,COLEGIO EMILIE DE VILLENEUVE,R MADRE EMILIE DE VILLENEUVE,331,,VILA SANTA CATARINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1
36306544,195,Norte,2 - Estadual,35906803,LEONIDAS PAIVA PROF,R DOS MARTIRES ARMENIOS,618,JD LEONOR MEN,BARRO BRANCO (ZONA NORTE),0,0,1,0,0,0,0,3,3,3,3,3,3,2,0,0,2,0,0,1,0,0,0,0,1,0
36437848,1387,Sul 1,4 - Privada,35139580,MARQUES DE MONTE ALEGRE COLEGIO S,R CORIOLANO DURAND,440,,VILA SANTA CATARINA,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,1
33927144,826,Leste 1,4 - Privada,35140788,SANTA ISABEL COLEGIO,R GERALDO CORREIA,351,,VILA CARRAO,1,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,3,2,1,3,2,2,0,0,4,0
32403108,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,1,0,0,2,0,0,0,2,3,2,2,2,0,0,0,0,1,1,0,3,0,0,0,0,1,0
33559958,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,1,0,0,2,0,2,2,1,2,0,2,0,2,1,2,0,3,3,0,0,0,1,1
33665267,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,1,0,0,0,2,2,1,1,2,0,1,0,0,3,2,1,0,0,0,0,0,4,0
32007604,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,0,0,0,3,2,1,0,2,3,3,3,2,3,0,0,2,3,2,0,1,1,0,0,0,2,0
32006933,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,0,8,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1
32006412,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,1,0,1,3,0,0,1,3,2,2,1,2,2,3,1,2,3,3,3,1,0,1,1,0,1,1
32007840,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,0,0,0,2,0,0,0,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1
31945414,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32925081,41,Leste 2,2 - Estadual,35900060,EUNICE MARQUES MOURA BASTOS PROFA,R NARCEJA,100,,VILA NOVA CURUCA,0,0,0,3,0,0,3,1,0,2,3,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1
32006351,31,Leste 1,4 - Privada,35060574,CONDE DOMINGOS COLEGIO,R ARTUR MENDONCA,200,,TATUAPE,0,0,0,3,0,0,0,1,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
33681842,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1
33573238,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,1,3,0,0,0,0,0,0,2,1
32404348,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33663752,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32409545,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,1,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,1,0,0,0,0,3,0,0,3,0
33660539,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,1,0,0,1,0,0,0,1,3,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,3,1
32419241,61,Sul 1,4 - Privada,35162498,RODRIGUES DIAS COLEGIO,RUA JULIO FELIPE GUEDES,23,,JARDIM BOTUCATU,8,0,0,0,0,0,0,1,0,2,0,1,0,0,0,8,2,0,0,0,0,0,0,0,1,0
33559766,1733,Sul 2,4 - Privada,35124795,MORUMBI SUL COLEGIO,R NOSSA SENHORA DO BOM CONSELHO,351,,CHACARA NOSSA SENHORA DO BOM CONSELHO,0,0,0,2,0,0,0,2,2,2,3,3,0,0,0,0,2,0,0,0,0,1,0,0,1,1
